drive	layout_category	hf_repo	revision	size_gib	path
d3	raw	intfloat/e5-mistral-7b-instruct	07163b72af1488142a360786df853f237b1a3ca1	26.648	/mnt/models/d3/raw/intfloat/e5-mistral-7b-instruct/07163b72af1488142a360786df853f237b1a3ca1
d3	specialist/embeddings/raw	intfloat/e5-mistral-7b-instruct	07163b72af1488142a360786df853f237b1a3ca1	0.002	/mnt/models/d3/specialist/embeddings/raw/intfloat/e5-mistral-7b-instruct/07163b72af1488142a360786df853f237b1a3ca1
d3	raw	intfloat/e5-mistral-7b-instruct	latest	26.648	/mnt/models/d3/raw/intfloat/e5-mistral-7b-instruct/latest
d3	raw	intfloat/e5-small-v2	ffb93f3bd4047442299a41ebb6fa998a38507c52	0.405	/mnt/models/d3/raw/intfloat/e5-small-v2/ffb93f3bd4047442299a41ebb6fa998a38507c52
d3	raw	intfloat/e5-small-v2	latest	0.405	/mnt/models/d3/raw/intfloat/e5-small-v2/latest
d3	specialist/embeddings/raw	jinaai/jina-embeddings-v3	f1944de8402dcd5f2b03f822a4bc22a7f2de2eb9	2.148	/mnt/models/d3/specialist/embeddings/raw/jinaai/jina-embeddings-v3/f1944de8402dcd5f2b03f822a4bc22a7f2de2eb9
d3	specialist/embeddings/raw	jinaai/jina-embeddings-v3	latest	2.148	/mnt/models/d3/specialist/embeddings/raw/jinaai/jina-embeddings-v3/latest
d3	raw	meta-llama/Llama-3.1-70B-Instruct	1605565b47bb9346c5515c34102e054115b4f98b	262.863	/mnt/models/d3/raw/meta-llama/Llama-3.1-70B-Instruct/1605565b47bb9346c5515c34102e054115b4f98b
d3	raw	meta-llama/Llama-3.1-70B-Instruct	latest	262.863	/mnt/models/d3/raw/meta-llama/Llama-3.1-70B-Instruct/latest
d3	raw	meta-llama/Llama-3.2-11B-Vision-Instruct	9eb2daaa8597bf192a8b0e73f848f3a102794df5	39.684	/mnt/models/d3/raw/meta-llama/Llama-3.2-11B-Vision-Instruct/9eb2daaa8597bf192a8b0e73f848f3a102794df5
d3	raw	meta-llama/Llama-3.2-11B-Vision-Instruct	latest	39.684	/mnt/models/d3/raw/meta-llama/Llama-3.2-11B-Vision-Instruct/latest
d3	raw	meta-llama/Llama-3.2-1B	4e20de362430cd3b72f300e6b0f18e50e7166e08	4.614	/mnt/models/d3/raw/meta-llama/Llama-3.2-1B/4e20de362430cd3b72f300e6b0f18e50e7166e08
d3	raw	meta-llama/Llama-3.2-1B	latest	4.614	/mnt/models/d3/raw/meta-llama/Llama-3.2-1B/latest
d3	raw	meta-llama/Llama-3.2-1B-Instruct	9213176726f574b556790deb65791e0c5aa438b6	4.614	/mnt/models/d3/raw/meta-llama/Llama-3.2-1B-Instruct/9213176726f574b556790deb65791e0c5aa438b6
d3	raw	meta-llama/Llama-3.2-1B-Instruct	latest	4.614	/mnt/models/d3/raw/meta-llama/Llama-3.2-1B-Instruct/latest
d3	raw	meta-llama/Llama-3.2-3B-Instruct	0cb88a4f764b7a12671c53f0838cd831a0843b95	11.979	/mnt/models/d3/raw/meta-llama/Llama-3.2-3B-Instruct/0cb88a4f764b7a12671c53f0838cd831a0843b95
d3	raw	meta-llama/Llama-3.2-3B-Instruct	latest	11.979	/mnt/models/d3/raw/meta-llama/Llama-3.2-3B-Instruct/latest
d3	raw	meta-llama/Llama-3.2-90B-Vision-Instruct	e305d2a43a4adc6987308fe7d896fb8ec5f1a5d8	66.911	/mnt/models/d3/raw/meta-llama/Llama-3.2-90B-Vision-Instruct/e305d2a43a4adc6987308fe7d896fb8ec5f1a5d8
d3	raw	meta-llama/Llama-Guard-4-12B	87acb4b94e930c3d679e6e7ee9d57e2feab9ea71	22.380	/mnt/models/d3/raw/meta-llama/Llama-Guard-4-12B/87acb4b94e930c3d679e6e7ee9d57e2feab9ea71
d3	raw	meta-llama/Llama-Guard-4-12B	latest	22.380	/mnt/models/d3/raw/meta-llama/Llama-Guard-4-12B/latest
d3	raw	meta-llama/Llama-Prompt-Guard-2-22M	11614a155199674a0a95e6602d6ab0417b790ed0	0.272	/mnt/models/d3/raw/meta-llama/Llama-Prompt-Guard-2-22M/11614a155199674a0a95e6602d6ab0417b790ed0
d3	specialist/science/raw	meta-llama/Llama-Prompt-Guard-2-22M	11614a155199674a0a95e6602d6ab0417b790ed0	0.008	/mnt/models/d3/specialist/science/raw/meta-llama/Llama-Prompt-Guard-2-22M/11614a155199674a0a95e6602d6ab0417b790ed0
d3	raw	meta-llama/Llama-Prompt-Guard-2-22M	latest	0.272	/mnt/models/d3/raw/meta-llama/Llama-Prompt-Guard-2-22M/latest
d3	raw	meta-llama/Llama-Prompt-Guard-2-86M	a8ded8e697ce7c355e395a0df51f94adb4a2fd27	1.054	/mnt/models/d3/raw/meta-llama/Llama-Prompt-Guard-2-86M/a8ded8e697ce7c355e395a0df51f94adb4a2fd27
d3	raw	meta-llama/Llama-Prompt-Guard-2-86M	latest	1.054	/mnt/models/d3/raw/meta-llama/Llama-Prompt-Guard-2-86M/latest
d3	specialist/medicine/raw	microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext	e1354b7a3a09615f6aba48dfad4b7a613eef7062	0.818	/mnt/models/d3/specialist/medicine/raw/microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext/e1354b7a3a09615f6aba48dfad4b7a613eef7062
d3	specialist/medicine/raw	microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext	latest	0.818	/mnt/models/d3/specialist/medicine/raw/microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext/latest
d3	raw	microsoft/MiniLM-L12-H384-uncased	44acabbec0ef496f6dbc93adadea57f376b7c0ec	0.125	/mnt/models/d3/raw/microsoft/MiniLM-L12-H384-uncased/44acabbec0ef496f6dbc93adadea57f376b7c0ec
d3	raw	microsoft/MiniLM-L12-H384-uncased	latest	0.125	/mnt/models/d3/raw/microsoft/MiniLM-L12-H384-uncased/latest
d3	raw	microsoft/Phi-3-mini-128k-instruct	f3c06aed622e14ca0abf5115094e4fc9a9948f36	0.002	/mnt/models/d3/raw/microsoft/Phi-3-mini-128k-instruct/f3c06aed622e14ca0abf5115094e4fc9a9948f36
d3	raw	microsoft/Phi-3.5-vision-instruct	12b77fb40b63a2c73c68243d3f767aab688a1b2a	7.726	/mnt/models/d3/raw/microsoft/Phi-3.5-vision-instruct/12b77fb40b63a2c73c68243d3f767aab688a1b2a
d3	raw	microsoft/Phi-3.5-vision-instruct	latest	7.726	/mnt/models/d3/raw/microsoft/Phi-3.5-vision-instruct/latest
d3	raw	microsoft/Phi-4-mini-instruct	cfbefacb99257ffa30c83adab238a50856ac3083	7.166	/mnt/models/d3/raw/microsoft/Phi-4-mini-instruct/cfbefacb99257ffa30c83adab238a50856ac3083
d3	raw	microsoft/Phi-4-mini-instruct	latest	7.166	/mnt/models/d3/raw/microsoft/Phi-4-mini-instruct/latest
d3	quantized	mistralai/Devstral-Small-2507_gguf	ee2f0c00c5c86862f471fbf533268cf01b80d4a6	23.334	/mnt/models/d3/quantized/mistralai/Devstral-Small-2507_gguf/ee2f0c00c5c86862f471fbf533268cf01b80d4a6
d3	quantized	mistralai/Devstral-Small-2507_gguf	latest	23.334	/mnt/models/d3/quantized/mistralai/Devstral-Small-2507_gguf/latest
d3	specialist/math/raw	mistralai/Mathstral-7B-v0.1	ec3a48484ef241dfe03282edcb0f25e564923823	40.505	/mnt/models/d3/specialist/math/raw/mistralai/Mathstral-7B-v0.1/ec3a48484ef241dfe03282edcb0f25e564923823
d3	specialist/math/raw	mistralai/Mathstral-7B-v0.1	latest	40.505	/mnt/models/d3/specialist/math/raw/mistralai/Mathstral-7B-v0.1/latest
d3	uncensored	mlabonne/NeuralDaredevil-8B-abliterated-GGUF	1b757b9c39eb38b8d12a7c0f71c6e48b5cc23053	7.954	/mnt/models/d3/uncensored/mlabonne/NeuralDaredevil-8B-abliterated-GGUF/1b757b9c39eb38b8d12a7c0f71c6e48b5cc23053
d3	uncensored	mlabonne/NeuralDaredevil-8B-abliterated-GGUF	latest	7.954	/mnt/models/d3/uncensored/mlabonne/NeuralDaredevil-8B-abliterated-GGUF/latest
d3	raw	nreimers/MiniLM-L6-H384-uncased	3276f0fac9d818781d7a1327b3ff818fc4e643c0	0.085	/mnt/models/d3/raw/nreimers/MiniLM-L6-H384-uncased/3276f0fac9d818781d7a1327b3ff818fc4e643c0
d3	raw	nreimers/MiniLM-L6-H384-uncased	latest	0.085	/mnt/models/d3/raw/nreimers/MiniLM-L6-H384-uncased/latest
d3	specialist/science/raw	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	cbd3fa9f933d55ef16a84236559f4ee2a0526848	58.836	/mnt/models/d3/specialist/science/raw/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16/cbd3fa9f933d55ef16a84236559f4ee2a0526848
d3	specialist/science/raw	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	latest	58.836	/mnt/models/d3/specialist/science/raw/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16/latest
d3	specialist/science/raw	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16	97ab8012882a655dc38df4fee47422aca9caca07	58.836	/mnt/models/d3/specialist/science/raw/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16/97ab8012882a655dc38df4fee47422aca9caca07
d3	specialist/science/raw	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16	latest	58.836	/mnt/models/d3/specialist/science/raw/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-Base-BF16/latest
d3	specialist/science/quantized	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8	f8dc1c0afee92f44417695b4f5ddca9afc95ea58	30.457	/mnt/models/d3/specialist/science/quantized/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8/f8dc1c0afee92f44417695b4f5ddca9afc95ea58
d3	specialist/science/quantized	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8	latest	30.457	/mnt/models/d3/specialist/science/quantized/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8/latest
d3	quantized	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4	ce1b118ae66ec705d02c241525192832eb045fd3	18.033	/mnt/models/d3/quantized/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4/ce1b118ae66ec705d02c241525192832eb045fd3
d3	quantized	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4	latest	18.033	/mnt/models/d3/quantized/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4/latest
d3	uncensored	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-FP8	03c8909abace9e03b0d29fe4fb574e1cdee620cb	3.165	/mnt/models/d3/uncensored/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-FP8/03c8909abace9e03b0d29fe4fb574e1cdee620cb
d3	uncensored	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	b1ffe4992d7db6d768453a551a656b8d12c638fb	74.846	/mnt/models/d3/uncensored/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/b1ffe4992d7db6d768453a551a656b8d12c638fb
d3	uncensored	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	latest	74.846	/mnt/models/d3/uncensored/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/latest
d3	uncensored	rombodawg/Rombos-LLM-V2.5-Qwen-72b	bb553dd1f9de5eb12329a33347329d9b2c2f5d58	0.009	/mnt/models/d3/uncensored/rombodawg/Rombos-LLM-V2.5-Qwen-72b/bb553dd1f9de5eb12329a33347329d9b2c2f5d58
d3	specialist/chemistry/raw	seyonec/ChemBERTa-zinc-base-v1	761d6a18cf99db371e0b43baf3e2d21b3e865a20	0.167	/mnt/models/d3/specialist/chemistry/raw/seyonec/ChemBERTa-zinc-base-v1/761d6a18cf99db371e0b43baf3e2d21b3e865a20
d3	specialist/chemistry/raw	seyonec/ChemBERTa-zinc-base-v1	latest	0.167	/mnt/models/d3/specialist/chemistry/raw/seyonec/ChemBERTa-zinc-base-v1/latest
d3	specialist/medicine/raw	stanford-crfm/BioMedLM	3e1a0abb814b8398bc34b4b6680ecf2c26d6a66f	9.973	/mnt/models/d3/specialist/medicine/raw/stanford-crfm/BioMedLM/3e1a0abb814b8398bc34b4b6680ecf2c26d6a66f
d3	specialist/medicine/raw	stanford-crfm/BioMedLM	latest	9.973	/mnt/models/d3/specialist/medicine/raw/stanford-crfm/BioMedLM/latest
d3	uncensored	tensorblock/DeepSeek-R1-Distill-Llama-70B-abliterated-GGUF	89b48f9faec5188e7a05011676538aaf0889ad9a	31.914	/mnt/models/d3/uncensored/tensorblock/DeepSeek-R1-Distill-Llama-70B-abliterated-GGUF/89b48f9faec5188e7a05011676538aaf0889ad9a
d3	uncensored	tensorblock/DeepSeek-R1-Distill-Llama-70B-abliterated-GGUF	latest	31.914	/mnt/models/d3/uncensored/tensorblock/DeepSeek-R1-Distill-Llama-70B-abliterated-GGUF/latest
d3	uncensored	tensorblock/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF	de00cb261ea6fea79a45ffbb6e583befed7be954	14.841	/mnt/models/d3/uncensored/tensorblock/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF/de00cb261ea6fea79a45ffbb6e583befed7be954
d3	uncensored	tensorblock/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF	latest	14.841	/mnt/models/d3/uncensored/tensorblock/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF/latest
d3	specialist/science/quantized	tensorblock/Llama-3.2-3B-Instruct-GGUF	a95b197289958265f8eb95fc455b5766aed89b02	1.571	/mnt/models/d3/specialist/science/quantized/tensorblock/Llama-3.2-3B-Instruct-GGUF/a95b197289958265f8eb95fc455b5766aed89b02
d3	specialist/science/quantized	tensorblock/Llama-3.2-3B-Instruct-GGUF	latest	1.571	/mnt/models/d3/specialist/science/quantized/tensorblock/Llama-3.2-3B-Instruct-GGUF/latest
d3	uncensored	tensorblock/Llama-3.3-70B-Instruct-abliterated-GGUF	92582e3714cbade9d0211778c8b9bd08c9fca8f6	31.914	/mnt/models/d3/uncensored/tensorblock/Llama-3.3-70B-Instruct-abliterated-GGUF/92582e3714cbade9d0211778c8b9bd08c9fca8f6
d3	uncensored	tensorblock/Llama-3.3-70B-Instruct-abliterated-GGUF	latest	31.914	/mnt/models/d3/uncensored/tensorblock/Llama-3.3-70B-Instruct-abliterated-GGUF/latest
d3	uncensored	tensorblock/Mistral-Small-24B-Instruct-2501-abliterated-GGUF	dd90f4a1a90029c907f18b8111fd64df05a8c6f3	10.686	/mnt/models/d3/uncensored/tensorblock/Mistral-Small-24B-Instruct-2501-abliterated-GGUF/dd90f4a1a90029c907f18b8111fd64df05a8c6f3
d3	uncensored	tensorblock/Mistral-Small-24B-Instruct-2501-abliterated-GGUF	latest	10.686	/mnt/models/d3/uncensored/tensorblock/Mistral-Small-24B-Instruct-2501-abliterated-GGUF/latest
d3	raw	tiiuae/falcon-40b-instruct	ecb78d97ac356d098e79f0db222c9ce7c5d9ee5f	77.928	/mnt/models/d3/raw/tiiuae/falcon-40b-instruct/ecb78d97ac356d098e79f0db222c9ce7c5d9ee5f
d3	raw	tiiuae/falcon-40b-instruct	latest	77.928	/mnt/models/d3/raw/tiiuae/falcon-40b-instruct/latest
d3	specialist/reasoning/quantized	unsloth/DeepSeek-R1-GGUF	4dab99fdb3fea560e5a402b49c6ef11e025321a8	137.181	/mnt/models/d3/specialist/reasoning/quantized/unsloth/DeepSeek-R1-GGUF/4dab99fdb3fea560e5a402b49c6ef11e025321a8
d3	quantized	unsloth/Phi-4-mini-instruct-GGUF	78eb92a46fc37e6b524df991ed9aca9bc6aa7b80	3.804	/mnt/models/d3/quantized/unsloth/Phi-4-mini-instruct-GGUF/78eb92a46fc37e6b524df991ed9aca9bc6aa7b80
d3	quantized	unsloth/Phi-4-mini-instruct-GGUF	latest	3.804	/mnt/models/d3/quantized/unsloth/Phi-4-mini-instruct-GGUF/latest
d3	quantized	unsloth/Qwen3-4B-Instruct-2507-GGUF	a06e946bb6b655725eafa393f4a9745d460374c9	3.986	/mnt/models/d3/quantized/unsloth/Qwen3-4B-Instruct-2507-GGUF/a06e946bb6b655725eafa393f4a9745d460374c9
d3	quantized	unsloth/Qwen3-4B-Instruct-2507-GGUF	latest	3.986	/mnt/models/d3/quantized/unsloth/Qwen3-4B-Instruct-2507-GGUF/latest
d3	quantized	unsloth/phi-4-unsloth-bnb-4bit	26dd1bdcaaab6bf52793b1a09b259ceed592d092	9.687	/mnt/models/d3/quantized/unsloth/phi-4-unsloth-bnb-4bit/26dd1bdcaaab6bf52793b1a09b259ceed592d092
d3	specialist/science/quantized	unsloth/phi-4-unsloth-bnb-4bit	26dd1bdcaaab6bf52793b1a09b259ceed592d092	0.009	/mnt/models/d3/specialist/science/quantized/unsloth/phi-4-unsloth-bnb-4bit/26dd1bdcaaab6bf52793b1a09b259ceed592d092
d3	quantized	unsloth/phi-4-unsloth-bnb-4bit	latest	9.687	/mnt/models/d3/quantized/unsloth/phi-4-unsloth-bnb-4bit/latest
d5	raw	Qwen/Qwen2.5-Math-72B-Instruct	8fcf92b1eac8eca48c3d49778ad3dd1b394c9a17	135.437	/mnt/models/d5/raw/Qwen/Qwen2.5-Math-72B-Instruct/8fcf92b1eac8eca48c3d49778ad3dd1b394c9a17
d5	raw	Qwen/Qwen2.5-Math-72B-Instruct	latest	135.437	/mnt/models/d5/raw/Qwen/Qwen2.5-Math-72B-Instruct/latest
d5	raw	Qwen/Qwen2.5-VL-72B-Instruct	89c86200743eec961a297729e7990e8f2ddbc4c5	0.011	/mnt/models/d5/raw/Qwen/Qwen2.5-VL-72B-Instruct/89c86200743eec961a297729e7990e8f2ddbc4c5
d5	raw	Qwen/Qwen3.5-35B-A3B	ec2d4ece1ffb563322cbee9a48fe0e3fcbce0307	0.010	/mnt/models/d5/raw/Qwen/Qwen3.5-35B-A3B/ec2d4ece1ffb563322cbee9a48fe0e3fcbce0307
d5	raw	Qwen/Qwen3.5-35B-A3B-Base	e2ee613a3820d4482636d51b6d2eec45eb6d025b	0.010	/mnt/models/d5/raw/Qwen/Qwen3.5-35B-A3B-Base/e2ee613a3820d4482636d51b6d2eec45eb6d025b
d5	raw	google/gemma-2-2b-it	299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8	4.890	/mnt/models/d5/raw/google/gemma-2-2b-it/299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8
d5	raw	google/gemma-2-2b-it	latest	4.890	/mnt/models/d5/raw/google/gemma-2-2b-it/latest
d5	raw	microsoft/Phi-3.5-mini-instruct	2fe192450127e6a83f7441aef6e3ca586c338b77	7.120	/mnt/models/d5/raw/microsoft/Phi-3.5-mini-instruct/2fe192450127e6a83f7441aef6e3ca586c338b77
d5	raw	microsoft/Phi-3.5-mini-instruct	latest	7.120	/mnt/models/d5/raw/microsoft/Phi-3.5-mini-instruct/latest
d5	specialist/science/uncensored	nvidia/Llama-3_1-Nemotron-Ultra-253B-v1	5b47def5b8957142d82faeb44bfad9349d02840d	149.315	/mnt/models/d5/specialist/science/uncensored/nvidia/Llama-3_1-Nemotron-Ultra-253B-v1/5b47def5b8957142d82faeb44bfad9349d02840d
d5	specialist/science/raw	xai-org/grok-2	daf4395a80ad177386cfe39641b64fc12b1d70ed	4.000	/mnt/models/d5/specialist/science/raw/xai-org/grok-2/daf4395a80ad177386cfe39641b64fc12b1d70ed
